_id,cenmigID,Run,Sample_Name,BioProject,BioSample,Experiment,Organism,Serovar,isolation_source,Collection_date,Center_Name,geo_loc,geo_loc_name_country,geo_loc_name_country_continent,sub_region,Assay_Type,LibrarySource,LibrarySelection,LibraryLayout,Platform,Instrument,host_disease_stage,lat_lon,host,host_disease,asm_acc,AMR_genotypes,ftp_path
619b3cc9570f24c02dcd4b8b,GCA_902719945.1,,,PRJEB4140,SAMEA2081580,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902719945.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/719/945/GCA_902719945.1_12083_7_81
619b3cc9570f24c02dcd4b8c,GCA_902719895.1,,,PRJEB4140,SAMEA2081581,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902719895.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/719/895/GCA_902719895.1_12083_7_84
619b3cc9570f24c02dcd4b8d,GCA_902720045.1,,,PRJEB4140,SAMEA2081583,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720045.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/045/GCA_902720045.1_12083_7_90
619b3cc9570f24c02dcd4b8e,GCA_902719875.1,,,PRJEB4140,SAMEA2077307,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902719875.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/719/875/GCA_902719875.1_12083_7_89
619b3cc9570f24c02dcd4b8f,GCA_902720025.1,,,PRJEB4140,SAMEA2077299,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720025.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/025/GCA_902720025.1_12083_7_77
619b3cc9570f24c02dcd4b90,GCA_902719955.1,,,PRJEB4140,SAMEA2077311,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902719955.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/719/955/GCA_902719955.1_12083_8_1
619b3cc9570f24c02dcd4b91,GCA_902719995.1,,,PRJEB4140,SAMEA2077301,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902719995.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/719/995/GCA_902719995.1_12083_7_80
619b3cc9570f24c02dcd4b92,GCA_902720015.1,,,PRJEB4140,SAMEA2081579,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720015.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/015/GCA_902720015.1_12083_7_78
619b3cc9570f24c02dcd4b93,GCA_902719965.1,,,PRJEB4140,SAMEA2077304,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902719965.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/719/965/GCA_902719965.1_12083_7_85
619b3cc9570f24c02dcd4b94,GCA_902719975.1,,,PRJEB4140,SAMEA2077306,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902719975.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/719/975/GCA_902719975.1_12083_7_88
619b3cc9570f24c02dcd4b95,GCA_902719985.1,,,PRJEB4140,SAMEA2077298,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902719985.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/719/985/GCA_902719985.1_12083_7_76
619b3cc9570f24c02dcd4b96,GCA_902720035.1,,,PRJEB4140,SAMEA2077310,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720035.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/035/GCA_902720035.1_12083_7_94
619b3cc9570f24c02dcd4b97,GCA_902720005.1,,,PRJEB4140,SAMEA2077303,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720005.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/005/GCA_902720005.1_12083_7_83
619b3cc9570f24c02dcd4b98,GCA_902720155.1,,,PRJEB4140,SAMEA2081674,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720155.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/155/GCA_902720155.1_12083_8_5
619b3cc9570f24c02dcd4b99,GCA_902720175.1,,,PRJEB4140,SAMEA2081673,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720175.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/175/GCA_902720175.1_12083_8_2
619b3cc9570f24c02dcd4b9a,GCA_902720115.1,,,PRJEB4140,SAMEA2077315,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720115.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/115/GCA_902720115.1_12083_8_7
619b3cc9570f24c02dcd4b9b,GCA_902720165.1,,,PRJEB4140,SAMEA1966432,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720165.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/165/GCA_902720165.1_12083_8_13
619b3cc9570f24c02dcd4b9c,GCA_902720205.1,,,PRJEB4140,SAMEA2081677,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720205.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/205/GCA_902720205.1_12083_8_14
619b3cc9570f24c02dcd4b9d,GCA_902720235.1,,,PRJEB4140,SAMEA2077575,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720235.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/235/GCA_902720235.1_12083_8_19
619b3cc9570f24c02dcd4b9e,GCA_902720055.1,,,PRJEB4140,SAMEA2077571,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720055.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/055/GCA_902720055.1_12083_8_12
619b3cc9570f24c02dcd4b9f,GCA_902720105.1,,,PRJEB4140,SAMEA2081679,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720105.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/105/GCA_902720105.1_12083_8_20
619b3cc9570f24c02dcd4ba0,GCA_902720185.1,,,PRJEB4140,SAMEA2077314,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720185.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/185/GCA_902720185.1_12083_8_6
619b3cc9570f24c02dcd4ba1,GCA_902720125.1,,,PRJEB4140,SAMEA2077312,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720125.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/125/GCA_902720125.1_12083_8_3
619b3cc9570f24c02dcd4ba2,GCA_902720135.1,,,PRJEB4140,SAMEA2077313,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720135.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/135/GCA_902720135.1_12083_8_4
619b3cc9570f24c02dcd4ba3,GCA_902720225.1,,,PRJEB4140,SAMEA2077574,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720225.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/225/GCA_902720225.1_12083_8_18
619b3cc9570f24c02dcd4ba4,GCA_902720215.1,,,PRJEB4140,SAMEA2081676,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720215.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/215/GCA_902720215.1_12083_8_11
619b3cc9570f24c02dcd4ba5,GCA_902720085.1,,,PRJEB4140,SAMEA2077316,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720085.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/085/GCA_902720085.1_12083_8_9
619b3cc9570f24c02dcd4ba6,GCA_902720065.1,,,PRJEB4140,SAMEA2077576,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720065.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/065/GCA_902720065.1_12083_8_21
619b3cc9570f24c02dcd4ba7,GCA_902720145.1,,,PRJEB4140,SAMEA2081678,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720145.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/145/GCA_902720145.1_12083_8_17
619b3cc9570f24c02dcd4ba8,GCA_902720195.1,,,PRJEB4140,SAMEA2077572,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720195.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/195/GCA_902720195.1_12083_8_15
619b3cc9570f24c02dcd4ba9,GCA_902720095.1,,,PRJEB4140,SAMEA2081675,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720095.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/095/GCA_902720095.1_12083_8_8
619b3cc9570f24c02dcd4baa,GCA_902720075.1,,,PRJEB4140,SAMEA2077317,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720075.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/075/GCA_902720075.1_12083_8_10
619b3cc9570f24c02dcd4bab,GCA_902720245.1,,,PRJEB4140,SAMEA2077573,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720245.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/245/GCA_902720245.1_12083_8_16
619b3cc9570f24c02dcd4bac,GCA_902720305.1,,,PRJEB4140,SAMEA2081682,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720305.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/305/GCA_902720305.1_12083_8_29
619b3cc9570f24c02dcd4bad,GCA_902720375.1,,,PRJEB4140,SAMEA2077580,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720375.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/375/GCA_902720375.1_12083_8_27
619b3cc9570f24c02dcd4bae,GCA_902720295.1,,,PRJEB4140,SAMEA2077587,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720295.1,"aac(6')-Ie/aph(2'')-Ia,aadD1,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaPC1,blaR1,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,mupA,murA_G257D=POINT,parC_S80F=POINT,sat4=PARTIAL,tet(38),tet(K),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/295/GCA_902720295.1_12083_8_37
619b3cc9570f24c02dcd4baf,GCA_902720335.1,,,PRJEB4140,SAMEA2077577,,Staphylococcus aureus,,nasal,2008,,Thailand; nan,Thailand,,South-eastern Asia,,,,,,,,,Homo sapiens,,GCA_902720335.1,"aac(6')-Ie/aph(2'')-Ia,ant(6)-Ia=PARTIAL,ant(9)-Ia,aph(3')-IIIa,blaI,blaR1,blaZ=PARTIAL,dfrG,erm(A),fosB,gyrA_S84L=POINT,mecA,mecI=MISTRANSLATION,mecR1,mepA,murA_G257D=POINT,parC_S80F=POINT,rpoB_H481N=POINT,rpoB_S529L=POINT,sat4,tet(38),tet(M)",https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/720/335/GCA_902720335.1_12083_8_22
